customer_id,plan_type,region,acquisition_channel,tenure_months,monthly_fee,monthly_usage_gb,support_tickets_90d,payment_delay_days,monthly_revenue,churned
109988,Prepaid,East,App,36,24.96,11.4,1,1,24.96,0
109989,Prepaid,North,Store,14,16.77,2.96,2,2,16.77,0
109990,Prepaid,North,Store,68,18.86,14.26,1,4,19.81,0
109991,Postpaid,North,App,62,29.21,8.36,1,1,29.21,0
109992,Postpaid,West,Store,52,34.48,11.46,0,5,34.48,0
109993,Prepaid,North,Web,25,22.02,13.54,1,3,22.66,0
109994,Postpaid,Central,App,11,23.46,22.2,2,0,27.74,0
109995,Postpaid,South,App,5,30.3,17.42,1,6,32.58,0
109996,Prepaid,South,Web,28,17.0,10.49,2,2,17.0,1
109997,Prepaid,East,Partner,60,22.28,11.09,0,3,22.28,0
109998,Postpaid,East,Partner,27,27.69,13.12,3,2,28.16,0
109999,Postpaid,East,App,58,32.45,8.87,0,1,32.45,0
110000,Family,East,Store,13,46.1,16.56,2,3,48.01,0
110001,Postpaid,South,Web,58,28.01,9.04,1,4,28.01,0
110002,Prepaid,South,App,6,8.0,11.12,2,3,8.0,1
110003,Prepaid,North,Web,25,14.12,15.42,0,2,15.56,1
110004,Prepaid,West,App,11,17.91,8.56,4,3,17.91,1
110005,Prepaid,West,Web,44,12.13,18.3,0,0,14.77,1
110006,Postpaid,West,App,14,37.54,25.03,0,0,43.01,0
110007,Business,Central,App,2,55.68,40.88,2,3,67.81,0
110008,Prepaid,East,App,24,25.91,6.25,2,2,25.91,1
110009,Prepaid,Central,App,1,21.62,3.22,0,1,21.62,0
110010,Family,East,App,28,32.92,14.54,0,4,33.99,0
110011,Postpaid,East,App,19,34.85,8.85,1,0,34.85,0
110012,Prepaid,West,Store,68,9.37,4.11,2,4,9.37,1
110013,Prepaid,South,App,38,14.39,12.15,2,1,14.45,0
110014,Business,South,App,32,54.99,20.96,0,1,58.75,0
110015,Prepaid,East,App,44,20.82,7.15,1,3,20.82,0
110016,Postpaid,North,Partner,10,40.55,6.24,2,1,40.55,1
110017,Family,South,App,10,37.65,29.99,2,0,45.21,0
110018,Prepaid,West,Store,12,20.52,6.77,2,2,20.52,0
110019,Family,East,App,63,37.17,19.88,2,4,40.48,0
110020,Prepaid,North,App,54,11.49,5.85,1,1,11.49,0
110021,Prepaid,North,Web,70,15.83,13.14,1,3,16.31,1
110022,Prepaid,Central,Web,59,20.29,10.69,1,3,20.29,0
110023,Business,Central,Store,9,57.52,28.61,1,3,64.49,0
110024,Prepaid,West,App,12,19.0,6.16,0,3,19.0,0
110025,Prepaid,North,App,60,11.99,4.18,0,3,11.99,0
110026,Business,South,App,40,38.85,27.25,2,1,45.26,0
110027,Prepaid,South,App,45,11.62,5.3,3,1,11.62,1
110028,Family,West,Partner,17,31.62,24.16,1,2,36.73,0
110029,Postpaid,East,App,37,30.4,15.21,1,2,31.75,0
110030,Postpaid,West,App,65,32.85,10.87,3,2,32.85,1
110031,Family,South,App,36,33.8,10.11,1,2,33.8,0
110032,Family,Central,App,50,16.12,22.92,1,1,20.71,0
110033,Prepaid,East,App,54,8.17,3.45,0,4,8.17,0
110034,Business,East,App,67,54.43,21.81,0,5,58.55,0
110035,Business,East,Partner,16,55.05,28.34,0,1,61.91,0
110036,Family,West,Store,66,46.45,11.91,0,0,46.45,0
110037,Postpaid,Central,App,44,27.67,25.14,2,4,33.19,1
110038,Postpaid,East,App,60,49.16,19.76,1,4,52.42,0
110039,Postpaid,Central,Store,19,21.96,14.08,1,1,22.83,0
110040,Prepaid,South,App,9,17.64,14.12,2,3,18.53,0
110041,Postpaid,South,Partner,7,43.56,12.18,0,5,43.63,1
110042,Postpaid,South,Store,28,22.65,11.96,1,2,22.65,0
110043,Postpaid,North,Store,40,39.53,10.13,5,3,39.53,1
110044,Prepaid,Central,Web,21,15.87,6.93,0,2,15.87,1
110045,Postpaid,North,App,20,28.41,0.95,1,0,28.41,1
110046,Postpaid,South,App,59,18.8,14.83,4,3,19.99,1
110047,Postpaid,South,Store,54,33.77,15.97,0,1,35.44,0
110048,Business,West,App,46,51.84,41.53,2,3,64.24,0
110049,Postpaid,Central,App,47,29.01,22.51,2,4,33.42,0
110050,Prepaid,West,Partner,61,20.78,8.62,0,3,20.78,0
110051,Prepaid,South,Web,17,10.67,5.12,0,4,10.67,0
110052,Postpaid,East,App,68,20.62,23.36,0,3,25.39,0
110053,Postpaid,South,Partner,63,29.44,18.4,1,4,32.13,0
110054,Family,Central,App,25,39.72,22.32,2,1,44.05,0
110055,Prepaid,North,Web,25,16.93,10.32,3,1,16.93,1
110056,Prepaid,Central,App,14,23.25,2.24,2,2,23.25,1
110057,Postpaid,West,Store,52,18.49,20.34,0,2,21.99,0
110058,Family,West,Web,22,37.33,2.84,3,2,37.33,1
110059,Business,West,App,20,51.78,30.2,1,3,59.43,1
110060,Family,South,Partner,49,43.23,9.93,1,5,43.23,0
110061,Postpaid,South,App,15,35.33,11.89,0,3,35.33,0
110062,Family,South,Partner,9,37.41,23.51,1,1,42.25,0
110063,Prepaid,North,App,62,19.37,6.24,2,2,19.37,0
110064,Postpaid,West,App,3,33.5,11.37,2,2,33.5,1
110065,Business,East,App,67,44.51,22.97,0,2,49.12,0
110066,Postpaid,Central,App,50,32.1,24.28,2,3,37.26,0
110067,Business,Central,Store,26,49.52,32.83,2,2,58.27,0
110068,Prepaid,North,Store,41,18.34,18.06,1,0,20.89,0
110069,Prepaid,South,Web,23,16.56,15.44,1,3,18.0,1
110070,Postpaid,East,Store,30,25.52,22.74,0,2,30.03,0
110071,Family,North,Store,51,42.15,23.33,1,3,46.91,0
110072,Prepaid,West,App,66,12.72,9.39,2,5,12.72,0
110073,Family,West,Web,17,44.91,4.42,0,5,44.91,0
110074,Prepaid,West,Partner,39,25.32,6.91,2,6,25.32,1
110075,Family,East,App,63,48.15,24.05,0,0,53.22,0
110076,Postpaid,Central,App,2,20.59,20.67,2,4,24.23,0
110077,Prepaid,West,App,1,14.28,8.17,2,5,14.28,0
110078,Postpaid,Central,App,45,27.66,19.44,2,2,30.79,0
110079,Postpaid,West,Store,11,25.66,20.21,2,4,29.11,1
110080,Postpaid,West,App,72,33.9,26.09,1,3,39.81,0
110081,Prepaid,North,Web,9,18.79,9.05,2,2,18.79,0
110082,Prepaid,West,App,54,22.84,8.9,2,2,22.84,1
110083,Business,South,App,23,65.7,40.2,0,3,77.55,0
110084,Postpaid,East,App,67,37.65,11.69,0,1,37.65,0
110085,Family,East,App,63,41.59,14.76,1,2,42.75,0
110086,Postpaid,South,Web,58,38.2,13.03,1,4,38.63,0
110087,Family,North,Partner,47,36.68,22.34,1,3,41.02,0
110088,Prepaid,North,App,16,18.79,0.63,0,3,18.79,1
110089,Postpaid,West,App,8,27.77,9.42,0,0,27.77,0
110090,Postpaid,West,Web,19,18.78,1.38,2,5,18.78,1
110091,Prepaid,Central,Web,6,22.2,11.09,2,3,22.2,1
110092,Prepaid,West,Web,57,21.14,10.69,2,3,21.14,1
110093,Postpaid,South,Store,21,27.3,11.43,3,5,27.3,1
110094,Family,West,Store,32,41.05,13.92,4,1,41.86,0
110095,Postpaid,East,App,45,32.27,17.12,1,5,34.42,1
110096,Prepaid,South,App,51,26.68,3.31,1,2,26.68,0
110097,Business,Central,Partner,43,54.55,36.14,1,3,64.69,1
110098,Prepaid,Central,App,53,17.69,6.28,1,4,17.69,1
110099,Prepaid,North,App,9,18.98,10.21,2,3,18.98,0
110100,Business,West,App,21,50.82,27.66,2,2,57.4,1
110101,Family,North,App,55,30.2,25.23,1,2,35.76,0
110102,Business,Central,Partner,52,60.55,35.87,5,6,70.57,1
110103,Family,West,App,46,44.23,27.5,2,3,50.74,0
110104,Postpaid,North,Store,68,45.66,15.8,2,1,47.26,0
110105,Prepaid,West,Web,71,20.8,10.23,1,1,20.8,0
110106,Prepaid,East,App,7,30.53,10.99,2,2,30.53,0
110107,Business,North,App,40,56.31,20.55,3,5,59.9,0
110108,Family,West,App,65,39.4,25.67,1,0,45.14,0
110109,Postpaid,West,App,24,30.76,7.76,2,5,30.76,0
110110,Postpaid,East,App,5,20.67,9.28,1,3,20.67,0
110111,Prepaid,West,Store,9,16.05,0.2,1,3,16.05,0
110112,Prepaid,North,App,53,20.66,6.75,2,4,20.66,1
110113,Family,South,Store,67,34.37,22.71,0,1,38.86,1
110114,Prepaid,West,Partner,51,17.42,5.23,3,2,17.42,1
110115,Postpaid,South,App,3,22.94,1.77,1,3,22.94,0
110116,Business,East,App,30,41.9,37.13,3,3,52.46,0
110117,Postpaid,Central,App,26,32.98,12.76,2,1,33.3,1
110118,Postpaid,West,App,66,28.5,15.63,1,2,30.03,0
110119,Prepaid,East,App,39,16.04,11.96,1,4,16.04,0
110120,Prepaid,East,Store,17,23.54,13.26,4,4,24.07,1
110121,Prepaid,Central,App,42,13.14,8.86,1,5,13.14,0
110122,Prepaid,Central,App,54,20.69,13.07,1,4,21.14,1
110123,Prepaid,North,App,42,9.15,6.68,3,5,9.15,1
110124,Prepaid,East,Web,31,24.75,7.85,0,2,24.75,1
110125,Prepaid,North,App,52,20.2,11.41,2,1,20.2,1
110126,Prepaid,North,Web,22,16.19,8.39,3,2,16.19,0
110127,Business,South,Store,10,55.73,42.48,0,2,68.53,0
110128,Prepaid,West,App,63,16.43,3.54,1,4,16.43,0
110129,Postpaid,West,Store,52,22.81,22.94,0,5,27.41,0
110130,Family,Central,App,53,40.7,15.14,1,3,42.02,0
110131,Prepaid,East,Web,65,16.35,8.05,1,3,16.35,1
110132,Postpaid,East,App,52,31.54,14.96,1,2,32.78,0
110133,Family,North,Store,3,41.69,12.24,0,7,41.79,1
110134,Postpaid,North,Store,61,35.06,18.44,2,4,37.77,0
110135,Prepaid,North,Store,3,12.85,7.7,2,2,12.85,1
110136,Family,Central,Web,50,23.58,28.42,1,7,30.48,0
110137,Postpaid,North,App,72,29.43,8.52,0,4,29.43,0
110138,Postpaid,West,Store,30,40.51,16.79,3,0,42.52,0
110139,Prepaid,South,App,23,18.29,5.68,3,1,18.29,1
110140,Prepaid,East,App,67,18.23,8.99,0,4,18.23,0
110141,Family,Central,App,33,33.19,31.22,3,3,41.26,1
110142,Prepaid,Central,Store,67,15.2,5.96,1,7,15.2,1
110143,Prepaid,South,Store,23,14.07,16.45,0,2,15.94,1
110144,Postpaid,Central,Web,14,26.67,13.57,2,4,27.33,0
110145,Business,South,Store,41,55.25,36.59,1,7,65.58,0
110146,Prepaid,West,Web,27,18.33,8.44,2,2,18.33,0
110147,Prepaid,North,Partner,52,9.01,0.2,1,1,9.01,0
110148,Postpaid,East,App,22,47.13,15.84,0,4,48.75,0
110149,Postpaid,West,Web,55,25.74,12.32,2,2,25.87,0
110150,Postpaid,West,App,26,35.01,16.22,4,3,36.78,1
110151,Family,Central,App,26,26.06,18.52,1,1,28.8,0
110152,Prepaid,South,Partner,52,15.86,9.65,1,5,15.86,0
110153,Postpaid,Central,App,19,37.88,20.71,1,1,41.54,0
110154,Postpaid,South,Partner,21,27.84,7.01,4,6,27.84,1
110155,Postpaid,South,Web,40,30.37,28.71,0,0,37.39,0
110156,Postpaid,North,Web,24,32.03,4.97,1,7,32.03,1
110157,Family,South,Store,28,42.45,26.89,1,2,48.7,0
110158,Prepaid,North,Store,25,23.36,9.54,0,2,23.36,1
110159,Family,West,App,45,40.18,12.73,2,5,40.49,0
110160,Prepaid,North,App,25,12.86,7.79,0,7,12.86,0
110161,Postpaid,East,Web,45,27.0,13.73,2,1,27.72,0
110162,Postpaid,North,App,17,38.02,8.47,1,2,38.02,0
110163,Postpaid,West,Store,65,27.18,4.29,0,1,27.18,0
110164,Prepaid,South,Partner,69,14.13,11.11,1,1,14.13,1
110165,Business,South,App,1,51.67,16.4,2,4,53.52,0
110166,Family,West,Web,8,40.73,17.26,2,2,42.94,0
110167,Family,Central,App,8,39.28,24.28,0,3,44.44,0
110168,Family,Central,App,14,27.96,24.1,2,1,33.04,0
110169,Prepaid,South,Store,57,10.17,10.6,0,3,10.17,0
110170,Postpaid,Central,Store,18,30.04,15.09,0,3,31.34,0
110171,Prepaid,West,Web,43,15.24,13.33,2,1,15.8,0
110172,Family,Central,App,19,40.29,8.76,0,1,40.29,0
110173,Prepaid,North,App,5,22.55,3.09,0,5,22.55,1
110174,Prepaid,North,Web,7,14.6,3.39,2,3,14.6,0
110175,Postpaid,North,Store,68,28.49,15.12,0,0,29.8,0
110176,Prepaid,West,Store,41,17.44,14.69,2,3,18.57,1
110177,Family,North,App,47,24.49,7.67,3,2,24.49,0
110178,Prepaid,North,Partner,14,15.36,8.09,4,1,15.36,1
110179,Postpaid,East,Partner,35,32.75,19.28,0,1,35.81,0
110180,Family,Central,Store,48,47.46,14.73,2,1,48.61,1
110181,Postpaid,East,App,57,28.22,13.08,2,1,28.67,0
110182,Prepaid,West,Partner,48,30.45,4.05,0,2,30.45,1
110183,Prepaid,North,Partner,43,12.56,13.66,0,6,13.26,0
110184,Prepaid,Central,Store,45,8.0,9.68,2,1,8.0,1
110185,Prepaid,North,Store,27,14.95,2.3,0,2,14.95,0
110186,Postpaid,South,App,51,27.75,6.52,3,2,27.75,0
110187,Postpaid,East,App,22,28.15,11.87,2,3,28.15,0
110188,Prepaid,South,Web,52,15.89,2.47,1,1,15.89,0
110189,Prepaid,West,Web,33,23.37,6.23,0,3,23.37,1
110190,Business,West,Store,42,61.31,18.36,1,1,63.98,0
110191,Prepaid,South,Web,35,22.4,9.82,1,4,22.4,0
110192,Prepaid,North,Store,41,16.11,8.2,1,2,16.11,0
110193,Postpaid,North,Web,52,39.72,22.56,1,2,44.16,0
110194,Prepaid,North,App,21,18.59,3.57,1,1,18.59,1
110195,Business,Central,Partner,35,57.73,39.97,2,3,69.47,1
110196,Prepaid,West,App,30,27.32,9.67,1,3,27.32,0
110197,Postpaid,North,App,2,34.96,10.12,0,3,34.96,0
110198,Postpaid,North,Store,62,27.37,12.55,1,1,27.61,0
110199,Family,West,App,50,41.36,2.45,2,4,41.36,0
110200,Postpaid,West,App,4,28.92,5.09,3,1,28.92,1
110201,Family,Central,Web,6,44.93,18.0,0,4,47.45,0
110202,Postpaid,North,App,67,32.85,23.43,0,4,37.65,0
110203,Postpaid,East,Web,61,44.41,15.43,1,4,45.85,1
110204,Postpaid,North,App,53,34.57,22.85,1,1,39.12,0
110205,Postpaid,West,App,51,28.4,12.12,1,3,28.45,0
110206,Postpaid,East,App,61,30.93,15.96,2,7,32.6,0
110207,Prepaid,West,Store,44,13.66,5.47,3,2,13.66,0
110208,Prepaid,North,App,1,19.45,6.83,0,4,19.45,0
110209,Postpaid,West,App,33,36.46,6.73,0,3,36.46,0
110210,Prepaid,South,App,24,20.62,12.95,1,4,21.02,1
110211,Postpaid,Central,App,13,33.96,14.57,1,2,35.04,0
110212,Prepaid,North,Store,62,28.95,12.59,1,0,29.2,0
110213,Postpaid,West,Store,48,22.92,12.86,1,1,23.28,0
110214,Postpaid,North,App,65,31.2,20.94,1,1,34.96,0
110215,Postpaid,West,App,8,30.72,27.07,0,3,37.05,0
110216,Postpaid,West,Partner,71,23.21,22.02,1,4,27.41,0
110217,Prepaid,South,App,44,20.07,14.54,0,1,21.14,0
110218,Prepaid,South,Partner,41,17.98,9.66,0,5,17.98,0
110219,Postpaid,South,App,14,28.34,23.52,2,4,33.18,0
110220,Family,South,Partner,45,44.77,26.0,0,5,50.65,0
110221,Postpaid,West,App,43,30.29,14.29,0,1,31.26,0
110222,Postpaid,North,Store,51,28.47,12.76,0,3,28.79,0
110223,Postpaid,North,App,11,27.95,8.08,1,3,27.95,1
110224,Family,South,Partner,46,56.14,26.98,3,5,62.44,0
110225,Family,South,App,7,39.13,35.45,1,2,48.98,1
110226,Family,North,Web,6,41.97,29.85,3,1,49.47,0
110227,Prepaid,West,App,34,19.07,8.39,1,4,19.07,0
110228,Prepaid,North,Store,9,23.83,10.68,0,5,23.83,0
110229,Postpaid,Central,Web,52,23.48,14.13,0,4,24.38,0
110230,Postpaid,West,Store,35,26.4,11.03,2,5,26.4,0
110231,Family,South,Web,18,34.34,27.26,3,1,40.75,1
110232,Prepaid,Central,Web,20,14.07,7.41,2,5,14.07,0
110233,Prepaid,West,Store,36,19.07,7.74,1,2,19.07,0
110234,Family,East,App,44,28.93,17.35,2,2,31.18,1
110235,Prepaid,South,App,58,22.72,6.53,0,2,22.72,0
110236,Family,West,Web,42,29.14,22.52,1,5,33.56,1
110237,Prepaid,North,App,40,12.94,5.74,0,7,12.94,1
110238,Postpaid,East,Store,44,35.74,14.49,0,4,36.79,0
110239,Postpaid,North,App,43,35.02,0.2,1,3,35.02,0
110240,Prepaid,East,Partner,26,23.2,1.28,0,2,23.2,0
110241,Prepaid,West,Store,16,17.95,12.29,1,3,18.07,0
110242,Prepaid,North,Store,38,26.0,13.71,1,0,26.72,0
110243,Prepaid,South,Web,9,23.73,6.83,2,3,23.73,1
110244,Prepaid,West,Web,18,21.37,9.83,2,1,21.37,1
110245,Family,South,App,11,46.7,19.64,1,3,49.91,0
110246,Prepaid,North,App,36,9.47,12.42,1,1,9.65,0
110247,Postpaid,South,Store,71,23.5,11.93,1,2,23.5,0
110248,Prepaid,Central,App,64,17.53,11.83,3,5,17.53,0
110249,Business,West,App,7,47.75,20.15,6,0,51.17,1
110250,Family,East,App,60,50.4,16.38,0,3,52.23,0
110251,Business,Central,App,11,49.16,32.21,0,3,57.65,0
110252,Family,West,App,66,36.77,13.52,0,5,37.41,1
110253,Prepaid,West,App,15,13.54,2.1,1,4,13.54,0
110254,Postpaid,West,App,10,22.94,5.7,1,6,22.94,0
110255,Prepaid,Central,Store,57,27.65,8.68,2,1,27.65,1
110256,Family,West,App,60,51.73,29.4,2,8,59.04,0
110257,Postpaid,South,App,29,37.13,8.67,0,2,37.13,1
110258,Postpaid,North,Web,40,35.31,17.1,1,1,37.45,1
110259,Family,North,Store,57,25.52,26.09,2,1,31.44,1
110260,Family,East,Partner,62,36.11,25.98,0,3,41.98,0
110261,Business,Central,Partner,31,66.99,38.91,2,2,78.29,0
110262,Prepaid,West,Store,57,22.85,6.6,2,2,22.85,1
110263,Prepaid,West,Web,58,20.76,6.68,2,2,20.76,0
110264,Prepaid,West,App,58,13.63,8.05,2,2,13.63,0
110265,Postpaid,Central,Web,65,29.5,22.15,1,3,33.77,1
110266,Postpaid,West,Store,61,33.22,13.12,2,3,33.7,0
110267,Prepaid,South,Web,33,15.84,6.82,1,3,15.84,0
110268,Family,East,App,23,31.59,20.84,2,7,35.3,0
110269,Prepaid,South,Partner,72,19.12,5.86,0,3,19.12,0
110270,Postpaid,North,App,33,37.91,13.96,0,2,38.74,0
110271,Family,South,Web,68,48.5,13.51,1,3,49.13,0
110272,Postpaid,South,Partner,72,29.57,17.63,5,3,31.94,0
110273,Postpaid,North,Web,2,43.22,16.65,1,2,45.18,1
110274,Prepaid,South,App,11,24.21,7.18,0,6,24.21,1
110275,Prepaid,Central,App,41,18.03,9.45,3,7,18.03,1
110276,Family,South,Web,7,39.57,21.91,1,2,43.73,1
110277,Postpaid,West,Store,48,42.88,0.57,1,3,42.88,0
110278,Prepaid,North,App,1,15.15,10.92,0,4,15.15,0
110279,Business,Central,Web,61,41.5,32.2,0,3,49.98,0
110280,Postpaid,West,Partner,31,28.47,6.76,4,5,28.47,1
110281,Family,Central,App,49,41.87,3.91,2,4,41.87,1
110282,Postpaid,East,App,34,34.34,21.18,3,3,38.19,1
110283,Business,West,Web,50,37.72,24.01,1,2,42.76,1
110284,Prepaid,South,Store,49,16.22,12.61,1,1,16.48,1
110285,Prepaid,East,Partner,21,24.2,10.91,1,2,24.2,0
110286,Family,West,Web,58,38.44,18.95,0,1,41.36,0
110287,Family,North,App,60,41.45,7.29,0,5,41.45,0
110288,Postpaid,North,Store,24,20.54,20.52,0,3,24.12,0
110289,Prepaid,Central,Web,5,19.74,12.12,0,3,19.79,0
110290,Prepaid,North,App,33,23.47,3.73,2,1,23.47,1
110291,Family,West,App,48,49.38,31.26,1,2,57.46,0
110292,Family,North,Store,57,34.13,21.32,0,3,38.04,1
110293,Postpaid,South,App,15,22.87,6.8,2,0,22.87,1
110294,Prepaid,South,Partner,35,21.68,12.83,0,4,22.02,0
110295,Postpaid,East,App,56,37.93,4.32,0,5,37.93,1
110296,Family,West,App,38,36.21,17.27,0,6,38.42,0
110297,Postpaid,Central,Partner,57,32.19,11.88,2,4,32.19,0
110298,Postpaid,South,App,49,38.73,10.52,0,3,38.73,0
110299,Business,South,App,13,55.37,40.05,0,3,67.15,0
110300,Prepaid,West,App,16,22.57,5.68,0,4,22.57,0
110301,Postpaid,North,Partner,58,29.13,20.53,0,3,32.71,0
110302,Postpaid,North,Partner,51,39.19,35.54,2,2,49.08,1
110303,Postpaid,East,App,61,31.64,12.89,3,1,32.02,0
110304,Family,West,Web,22,43.73,19.12,2,8,46.72,1
110305,Postpaid,South,Web,4,38.42,8.25,2,3,38.42,1
110306,Postpaid,North,App,18,27.85,2.53,0,6,27.85,0
110307,Prepaid,Central,App,31,16.83,9.74,0,2,16.83,1
110308,Postpaid,Central,Partner,9,39.36,14.85,0,2,40.55,0
110309,Prepaid,West,App,14,26.27,8.15,2,1,26.27,1
110310,Prepaid,West,Store,11,8.38,16.8,1,1,10.4,1
110311,Postpaid,Central,App,10,29.58,17.23,1,6,31.78,0
110312,Postpaid,West,Store,28,29.41,22.39,0,2,33.77,0
110313,Business,West,App,58,33.15,28.91,0,1,40.25,0
110314,Postpaid,East,App,28,25.05,3.06,0,2,25.05,0
110315,Family,South,App,22,39.36,27.02,1,2,45.67,1
110316,Postpaid,West,Partner,40,36.1,20.17,0,3,39.53,1
110317,Postpaid,West,App,47,35.2,6.82,1,1,35.2,0
110318,Business,South,App,26,71.62,23.85,2,5,76.6,0
110319,Postpaid,West,App,1,35.19,2.1,0,2,35.19,0
110320,Family,West,App,22,20.17,26.99,2,6,26.46,1
110321,Postpaid,South,Web,6,25.05,14.81,0,2,26.22,0
110322,Prepaid,West,App,11,19.17,7.93,0,4,19.17,0
110323,Postpaid,North,Store,44,30.28,19.05,2,2,33.24,1
110324,Prepaid,West,Store,13,9.52,3.7,2,7,9.52,0
110325,Prepaid,Central,Web,27,18.24,7.23,0,2,18.24,0
110326,Prepaid,Central,Web,29,15.29,15.65,1,3,16.82,0
110327,Prepaid,Central,App,64,15.88,8.94,0,0,15.88,0
110328,Postpaid,West,Web,12,30.2,22.66,1,4,34.68,0
110329,Family,East,Web,6,44.2,35.15,1,2,53.92,0
110330,Postpaid,West,Partner,39,30.32,8.98,1,2,30.32,0
110331,Family,South,Partner,45,27.28,4.62,0,3,27.28,1
110332,Postpaid,East,Web,37,25.68,21.55,1,0,29.69,0
110333,Prepaid,East,Store,51,20.53,10.37,0,2,20.53,0
110334,Prepaid,East,App,63,11.6,12.41,0,3,11.77,0
110335,Business,East,Web,45,53.48,30.47,1,2,61.24,0
110336,Postpaid,South,Partner,39,33.66,21.95,2,1,37.84,1
110337,Business,South,App,50,60.02,28.35,4,2,66.89,0
110338,Prepaid,South,Store,16,23.49,11.67,3,2,23.49,1
110339,Postpaid,East,App,18,34.01,12.81,2,1,34.35,0
110340,Family,North,App,27,40.98,9.64,1,5,40.98,0
110341,Business,Central,App,56,56.43,19.62,2,11,59.63,0
110342,Prepaid,North,App,62,23.92,8.97,2,3,23.92,0
110343,Business,West,Web,40,44.26,32.87,1,4,53.02,0
110344,Postpaid,South,App,45,33.29,8.74,2,2,33.29,0
110345,Family,Central,Store,57,29.13,17.27,1,2,31.35,0
110346,Postpaid,West,Store,18,29.85,16.73,0,2,31.84,0
110347,Postpaid,Central,Web,9,26.55,31.0,0,4,34.53,0
110348,Postpaid,Central,App,54,24.62,12.31,2,2,24.75,0
110349,Family,West,App,10,43.78,25.03,1,5,49.26,0
110350,Prepaid,North,Web,12,17.34,9.35,1,2,17.34,1
110351,Postpaid,East,Web,29,19.43,13.84,1,1,20.21,0
110352,Postpaid,South,Store,57,30.76,9.64,3,1,30.76,0
110353,Family,Central,Store,29,46.85,15.59,2,6,48.35,0
110354,Postpaid,Central,Partner,9,28.41,15.48,3,1,29.87,0
110355,Postpaid,South,App,10,35.79,26.13,2,2,41.73,1
110356,Postpaid,West,App,19,34.88,16.51,0,1,36.78,0
110357,Postpaid,South,Partner,6,25.04,3.91,0,2,25.04,0
110358,Postpaid,West,Web,24,25.3,0.2,1,6,25.3,0
110359,Postpaid,West,App,6,21.65,15.29,0,3,23.03,1
110360,Family,East,Web,61,41.39,14.57,1,0,42.47,1
110361,Postpaid,Central,App,4,33.3,4.78,1,2,33.3,0
110362,Prepaid,South,Web,15,15.2,7.3,2,4,15.2,1
110363,Postpaid,West,Store,3,25.58,23.08,1,1,30.24,1
110364,Prepaid,West,Store,21,17.72,4.22,2,0,17.72,1
110365,Prepaid,South,Partner,59,20.91,2.38,0,5,20.91,1
110366,Family,East,Web,42,31.94,12.18,1,2,32.02,0
110367,Postpaid,North,App,68,33.28,13.24,4,2,33.8,1
110368,Postpaid,West,Web,45,32.08,21.3,2,0,35.98,1
110369,Business,Central,Web,31,55.17,19.14,0,3,58.17,0
110370,Prepaid,North,Store,70,16.11,3.13,0,4,16.11,0
110371,Prepaid,North,App,14,14.29,8.39,0,5,14.29,1
110372,Prepaid,East,App,9,22.78,12.82,1,1,23.12,1
110373,Prepaid,South,Partner,24,17.82,15.62,4,2,19.35,1
110374,Family,South,App,67,34.25,27.22,1,8,40.64,0
110375,Family,West,Store,59,43.73,15.12,0,0,45.04,1
110376,Postpaid,East,Store,39,25.7,23.85,0,3,30.67,0
110377,Prepaid,Central,App,67,21.05,9.1,1,4,21.05,0
110378,Postpaid,East,App,47,33.95,15.34,2,5,35.35,0
110379,Prepaid,West,App,18,14.12,12.96,2,4,14.52,1
110380,Postpaid,South,App,1,38.44,8.35,2,4,38.44,1
110381,Postpaid,South,Partner,3,38.47,11.43,0,3,38.47,0
110382,Prepaid,East,App,62,26.41,10.98,0,7,26.41,0
110383,Family,West,App,23,42.74,17.33,1,4,44.98,0
110384,Family,Central,Store,31,35.18,10.99,0,5,35.18,0
110385,Prepaid,North,Partner,28,18.99,12.43,1,2,19.18,1
110386,Postpaid,East,App,7,35.95,17.98,1,6,38.46,0
110387,Postpaid,West,App,1,15.13,22.47,0,3,19.52,0
110388,Prepaid,North,Web,53,14.31,2.66,3,5,14.31,1
110389,Prepaid,West,Store,50,17.39,9.55,0,3,17.39,0
110390,Postpaid,South,Store,17,36.42,20.33,1,3,39.92,1
110391,Business,Central,App,9,64.28,25.69,1,1,70.03,0
110392,Postpaid,East,Web,38,34.96,9.68,0,1,34.96,0
110393,Postpaid,North,Store,6,33.19,9.19,3,1,33.19,1
110394,Postpaid,West,Web,21,25.52,14.13,1,4,26.41,0
110395,Postpaid,North,Partner,52,35.38,28.46,1,0,42.29,1
110396,Prepaid,West,Web,13,16.36,12.08,1,3,16.39,0
110397,Postpaid,West,App,56,20.99,11.1,0,4,20.99,0
110398,Family,East,Web,64,38.91,18.35,0,2,41.57,0
110399,Family,South,Store,14,47.11,22.45,4,2,51.5,0
110400,Business,East,App,48,45.3,31.55,0,1,53.51,0
110401,Prepaid,East,App,56,15.57,7.76,0,2,15.57,0
110402,Postpaid,West,App,38,36.12,17.19,5,2,38.3,0
110403,Postpaid,West,Partner,22,35.74,19.07,0,4,38.71,0
110404,Prepaid,South,Web,71,15.51,13.19,1,3,16.01,0
110405,Prepaid,West,Web,23,10.68,9.51,0,0,10.68,0
110406,Family,West,Web,18,35.78,23.0,0,3,40.4,0
110407,Postpaid,West,Store,9,36.45,7.05,0,1,36.45,0
110408,Postpaid,South,Web,66,27.63,7.64,2,2,27.63,0
110409,Prepaid,East,App,17,15.07,11.86,0,1,15.07,1
